Day #,Wall Street Crash,73-74 Market Crash,Black Monday,Dot Com Bubble,Financial Crisis,Corona Virus
Day 1208,9.99,92.32,,1191.569946,1362.660034,
Day 1209,9.91,91.629997,,1190.689941,1350.52002,
Day 1210,9.93,91,,1201.569946,1338.310059,
Day 1211,9.72,92.099998,,1199.849976,1337.890015,
Day 1212,9.68,92.339996,,1191.329956,1360.02002,
Day 1213,9.84,92.610001,,1194.439941,1385.969971,
Day 1214,9.74,92.339996,,1204.98999,1385.300049,
Day 1215,9.47,91.349998,,1194.939941,1379.319946,
Day 1216,9.09,90.709999,,1197.869995,1375.319946,
Day 1217,8.99,90.760002,,1211.859985,1365,
Day 1218,9.07,91.580002,,1219.439941,1390.98999,
Day 1219,8.36,92.290001,,1222.209961,1394.22998,
Day 1220,8.6,92.459999,,1223.290039,1401.349976,
Day 1221,8.67,92.980003,,1226.5,1402.219971,
Day 1222,8.68,94.709999,,1227.920044,1402.800049,
Day 1223,8.95,95.980003,,1221.130005,1405.869995,
Day 1224,9.01,95.32,,1229.349976,1404.109985,
Day 1225,8.9,95.93,,1235.199951,1403.930054,
Day 1226,8.71,95.449997,,1227.040039,1405.530029,
Day 1227,8.69,95.160004,,1233.680054,1415.51001,
Day 1228,8.83,95.330002,,1229.030029,1418.160034,
Day 1229,9.13,95.25,,1231.160034,1418.130005,
Day 1230,8.93,96.089996,,1236.790039,1413.170044,
Day 1231,9.17,96.489998,,1243.719971,1413.48999,
Day 1232,9.1,96.690002,,1234.180054,1402.079956,
Day 1233,9.04,96.040001,,1235.349976,1411.130005,
Day 1234,9.11,94.550003,,1244.119995,1410.439941,
Day 1235,9.06,94.830002,,1245.040039,1409.300049,
Day 1236,8.97,94.690002,,1235.859985,1410.48999,
Day 1237,9.19,94.669998,,1226.420044,1399.47998,
Day 1238,9.4,94.269997,,1223.130005,1406.579956,
Day 1239,9.35,92.830002,,1231.380005,1404.939941,
Day 1240,9.52,92.779999,,1229.130005,1403.439941,
Day 1241,9.39,92.959999,,1237.810059,1432.119995,
Day 1242,9.34,93.650002,,1230.390015,1437.920044,
Day 1243,9.26,93.629997,,1233.869995,1429.079956,
Day 1244,9.16,93.559998,,1219.339966,1433.560059,
Day 1245,9.15,94.029999,,1220.23999,1436.560059,
Day 1246,9.06,93.550003,,1219.02002,1459.98999,
Day 1247,9.21,93.400002,,1219.709961,1465.77002,
Day 1248,9.02,92.690002,,1221.72998,1461.189941,
Day 1249,8.92,92.5,,1217.589966,1459.319946,
Day 1250,8.7,93.050003,,1209.589966,1461.050049,
Day 1251,8.72,93.800003,,1212.369995,1460.26001,
Day 1252,8.75,94.690002,,1205.099976,1460.150024,
Day 1253,8.72,94.690002,,1212.280029,1456.890015,
Day 1254,8.47,94.75,,1208.410034,1441.589966,
Day 1255,8.45,94.940002,,1220.329956,1433.319946,
Day 1256,8.52,95.099998,,1221.589966,1447.150024,
Day 1257,8.74,93.82,,1218.02002,1440.670044,
Day 1258,8.77,93.519997,,1233.390015,1444.48999,
Day 1259,8.95,92.739998,,1236.359985,1445.75,
Day 1260,8.9,91.620003,,1231.670044,1450.98999,
Day 1261,9.15,90.639999,,1241.47998,1461.400024,
Day 1262,9.09,90.169998,,1240.560059,1460.930054,
Day 1263,9.18,89.739998,,1231.199951,1455.880005,
Day 1264,9.08,89.82,,1227.160034,1441.47998,
Day 1265,8.83,89.690002,,1227.72998,1432.560059,
Day 1266,8.86,89.43,,1237.910034,1432.839966,
Day 1267,8.83,89.879997,,1231.02002,1428.589966,
Day 1268,8.82,90.559998,,1221.339966,1440.130005,
Day 1269,9,90.089996,,1210.199951,1454.920044,
Day 1270,8.92,89.889999,,1214.619995,1460.910034,
Day 1271,8.83,89.239998,,1215.290039,1457.339966,
Day 1272,9.07,89.25,,1215.630005,1433.189941,
Day 1273,9.19,89.389999,,1215.660034,1433.819946,
Day 1274,9,88.580002,,1216.890015,1413.109985,
Day 1275,9.09,88.580002,,1227.680054,1408.75,
Day 1276,9.11,89.339996,,1228.810059,1412.969971,
Day 1277,9.07,89.25,,1226.699951,1411.939941,
Day 1278,9.03,89.93,,1214.469971,1412.160034,
Day 1279,9.02,90.129997,,1196.390015,1427.589966,
Day 1280,8.99,89.620003,,1191.48999,1414.199951,
Day 1281,9.14,89.5,,1195.900024,1417.26001,
Day 1282,8.93,90.330002,,1187.329956,1428.390015,
Day 1283,8.8,90.830002,,1184.869995,1394.530029,
Day 1284,8.76,90.300003,,1177.680054,1377.51001,
Day 1285,8.79,90.080002,,1176.839966,1379.849976,
Day 1286,8.81,89.860001,,1186.569946,1380.030029,
Day 1287,8.77,89.040001,,1190.099976,1374.530029,
Day 1288,8.87,88.830002,,1178.140015,1355.48999,
Day 1289,9.02,88.080002,,1195.76001,1353.329956,
Day 1290,9.19,87.959999,,1177.800049,1359.880005,
Day 1291,9.12,87.589996,,1179.589966,1386.890015,
Day 1292,9.3,87.559998,,1199.380005,1387.810059,
Day 1293,9.23,87.639999,,1196.540039,1391.030029,
Day 1294,9.2,88.489998,,1191.380005,1409.150024,
Day 1295,9,87.720001,,1178.900024,1406.290039,
Day 1296,9.18,87.040001,,1198.410034,1398.939941,
Day 1297,9.1,87.190002,,1207.01001,1409.930054,
Day 1298,9.14,87.32,,1202.76001,1415.949951,
Day 1299,9.1,87.449997,,1214.76001,1416.180054,
Day 1300,9.14,86.900002,,1219.939941,1409.459961,
Day 1301,9.27,87.360001,,1220.140015,1407.050049,
Day 1302,9.52,87.839996,,1222.810059,1409.280029,
Day 1303,9.43,87.889999,,1218.589966,1413.939941,
Day 1304,9.54,88.879997,,1220.650024,1418.069946,
Day 1305,9.54,88.949997,,1230.959961,1418.550049,
Day 1306,9.41,89.349998,,1234.719971,1427.839966,
Day 1307,9.48,89.120003,,1233.76001,1428.47998,
Day 1308,9.56,89.510002,,1229.01001,1419.449951,
Day 1309,9.54,90.199997,,1231.209961,1413.579956,
Day 1310,9.46,90.82,,1242.800049,1430.359985,
Day 1311,9.36,89.790001,,1248.27002,1446.790039,
Day 1312,9.17,89.470001,,1254.849976,1435.810059,
Day 1313,9.18,89.360001,,1261.22998,1443.689941,
Day 1314,9.13,88.870003,,1265.609985,1430.150024,
Day 1315,9.11,89.5,,1268.25,1426.660034,
Day 1316,9.17,89.639999,,1257.459961,1419.829956,
Day 1317,9.16,89.410004,,1257.47998,1418.099976,
Day 1318,9.03,89.209999,,1249.47998,1402.430054,
Day 1319,9.02,88.459999,,1264.670044,1426.189941,
Day 1320,9.04,88.860001,,1265.079956,1462.420044,
Day 1321,9.11,89.639999,,1262.089966,1459.369995,
Day 1322,9.06,89.790001,,1263.699951,1466.469971,
Day 1323,9.07,90.169998,,1257.369995,1461.890015,
Day 1324,9.41,90.489998,,1255.839966,1457.150024,
Day 1325,9.5,90.25,,1259.369995,1461.02002,
Day 1326,9.51,90.110001,,1260.430054,1472.119995,
Day 1327,9.53,90.980003,,1267.430054,1472.050049,
Day 1328,9.51,92.919998,,1272.73999,1470.680054,
Day 1329,9.58,94.449997,,1270.939941,1472.339966,
Day 1330,9.47,93.43,,1267.319946,1472.630005,
Day 1331,9.46,93.860001,,1259.920044,1480.939941,
Day 1332,9.44,94.540001,,1259.619995,1485.97998,
Day 1333,9.25,94.339996,,1262.790039,1492.560059,
Day 1334,9.17,95.769997,,1268.119995,1494.810059,
Day 1335,8.96,96.639999,,1268.660034,1494.819946,
Day 1336,9,96.82,,1256.540039,1502.959961,
Day 1337,9.14,95.860001,,1258.170044,1500.180054,
Day 1338,9.18,96.830002,,1254.420044,1507.839966,
Day 1339,9.28,97.669998,,1248.290039,1501.959961,
Day 1340,9.2,97.25,,1268.800049,1498.109985,
Day 1341,9.2,96.260002,,1273.459961,1513.170044,
Day 1342,9.18,95.93,,1273.47998,1495.709961,
Day 1343,9.23,96.529999,,1285.449951,1511.290039,
Day 1344,9.07,96.190002,,1290.150024,1512.119995,
Day 1345,8.98,95.900002,,1289.689941,1509.390015,
Day 1346,9.03,95.919998,,1294.180054,1517.930054,
Day 1347,9.1,97.199997,,1286.060059,1517.01001,
Day 1348,9.05,98.07,,1287.609985,1519.430054,
Day 1349,8.99,98.760002,,1282.930054,1520.329956,
Day 1350,8.89,99.349998,,1277.930054,1521.380005,
Day 1351,8.81,99.599998,,1285.040039,1519.790039,
Day 1352,8.88,98.620003,,1261.48999,1530.939941,
Day 1353,9.03,98.120003,,1263.819946,1511.949951,
Day 1354,9.02,99.089996,,1266.859985,1502.420044,
Day 1355,9.01,98.050003,,1264.680054,1515.599976,
Day 1356,9.01,97.080002,,1273.829956,1487.849976,
Day 1357,9.06,96.800003,,1283.719971,1496.939941,
Day 1358,9.34,96.580002,,1285.189941,1515.98999,
Day 1359,9.19,96.860001,,1280.079956,1514.680054,
Day 1360,9.04,97.239998,,1282.459961,1518.199951,
Day 1361,9.03,97.349998,,1270.839966,1525.199951,
Day 1362,8.85,98.139999,,1264.030029,1539.790039,
Day 1363,8.76,99.949997,,1265.02002,1541.459961,
Day 1364,8.79,100.32,,1254.780029,1544.26001,
Day 1365,8.74,100.120003,,1265.650024,1551.180054,
Day 1366,8.79,100.209999,,1263.780029,1556.219971,
Day 1367,8.72,99.93,,1266.98999,1552.47998,
Day 1368,8.47,99.550003,,1262.859985,1554.52002,
Day 1369,8.45,99.57,,1275.530029,1563.22998,
Day 1370,8.56,99.480003,,1280,1548.34,
Day 1371,8.54,98.339996,,1289.380005,1558.71,
Day 1372,8.32,97.419998,,1287.23999,1545.8,
Day 1373,8.16,97.489998,,1283.030029,1556.89,
Day 1374,8.19,96.510002,,1292.670044,1551.69,
Day 1375,8.06,96.010002,,1287.790039,1563.77,
Day 1376,8.23,96.239998,,1289.430054,1562.85,
Day 1377,8.14,95.849998,,1294.119995,,
Day 1378,8.26,94.599998,,1280.660034,,
Day 1379,8.25,94.980003,,1291.23999,,
Day 1380,8.42,95.400002,,1289.140015,,
Day 1381,8.55,95.57,,1287.22998,,
Day 1382,8.42,95.529999,,1278.26001,,
Day 1383,8.35,95.089996,,1275.880005,,
Day 1384,8.44,94.269997,,1278.469971,,
Day 1385,8.45,94.32,,1272.22998,,
Day 1386,8.45,94.889999,,1281.420044,,
Day 1387,8.54,95.269997,,1284.130005,,
Day 1388,8.5,95.93,,1297.47998,,
Day 1389,8.48,96.239998,,1303.02002,,
Day 1390,8.57,96.25,,1305.329956,,
Day 1391,8.78,97.580002,,1307.25,,
Day 1392,8.78,97.779999,,1305.079956,,
Day 1393,8.94,96.870003,,1297.22998,,
Day 1394,8.9,98.120003,,1305.040039,,
Day 1395,8.85,98.029999,,1301.670044,,
Day 1396,8.95,97.75,,1302.949951,,
Day 1397,9.13,97.720001,,1301.609985,,
Day 1398,8.22,98.440002,,1293.22998,,
Day 1399,9.01,99.080002,,1302.890015,,
Day 1400,9.14,99.540001,,1300.25,,
Day 1401,9.41,100,,1294.869995,,
Day 1402,9.44,100.68,,1297.810059,,
Day 1403,9.32,100.660004,,1305.930054,,
Day 1404,9.44,102.919998,,1311.560059,,
Day 1405,9.4,103.510002,,1309.040039,,
Day 1406,9.39,103.919998,,1295.5,,
Day 1407,9.28,103.550003,,1296.619995,,
Day 1408,9.23,104.010002,,1286.569946,,
Day 1409,9.27,104.5,,1288.119995,,
Day 1410,9.42,103.660004,,1289.119995,,
Day 1411,9.42,103.959999,,1285.329956,,
Day 1412,9.38,103.970001,,1307.280029,,
Day 1413,9.65,103.849998,,1309.930054,,
Day 1414,9.69,104.650002,,1311.459961,,
Day 1415,9.75,105.080002,,1311.280029,,
Day 1416,9.8,104.730003,,1308.109985,,
Day 1417,9.81,103.889999,,1301.73999,,
Day 1418,9.82,104.309998,,1305.410034,,
Day 1419,9.15,104.910004,,1309.719971,,
Day 1420,10.01,105.080002,,1310.609985,,
Day 1421,9.89,104.900002,,1305.189941,,
Day 1422,9.98,103.959999,,1313.209961,,
Day 1423,10.06,103.389999,,1308.119995,,
Day 1424,10.07,103.5,,1312.25,,
Day 1425,10.02,103.290001,,1325.76001,,
Day 1426,10.03,103.68,,1324.660034,,
Day 1427,9.85,104.489998,,1325.140015,,
Day 1428,9.69,105.379997,,1322.849976,,
Day 1429,9.58,105.419998,,1305.920044,,
Day 1430,9.67,106.790001,,1291.23999,,
Day 1431,9.92,106.980003,,1294.5,,
Day 1432,9.91,106.989998,,1292.079956,,
Day 1433,9.84,106.339996,,1270.319946,,
Day 1434,9.9,105.099998,,1261.810059,,
Day 1435,10.03,104.120003,,1267.030029,,
Day 1436,10.13,103.209999,,1262.069946,,
Day 1437,10.06,102.529999,,1256.579956,,
Day 1438,10.12,101.730003,,1258.569946,,
Day 1439,10.22,101.900002,,1272.880005,,
Day 1440,10.22,101.839996,,1280.160034,,
Day 1441,10.28,101.860001,,1259.869995,,
Day 1442,10.23,102.620003,,1270.089966,,
Day 1443,10.15,101.660004,,1285.709961,,
Day 1444,10.38,101.959999,,1288.219971,,
Day 1445,10.47,102.540001,,1265.290039,,
Day 1446,10.32,102.959999,,1263.849976,,
Day 1447,10.2,102.599998,,1256.150024,,
Day 1448,10.15,103.059998,,1257.930054,,
Day 1449,10.24,103.269997,,1252.300049,,
Day 1450,10.28,103.519997,,1237.439941,,
Day 1451,10.29,104.589996,,1223.689941,,
Day 1452,10.35,104.459999,,1230.040039,,
Day 1453,10.47,105.389999,,1256.160034,,
Day 1454,10.6,104.879997,,1251.540039,,
Day 1455,10.55,104.660004,,1240.130005,,
Day 1456,10.63,102.610001,,1240.119995,,
Day 1457,10.52,101.260002,,1252.199951,,
Day 1458,10.62,100.489998,,1245.599976,,
Day 1459,10.6,99.330002,,1244.5,,
Day 1460,10.61,97.949997,,1250.560059,,
Day 1461,10.67,98.18,,1239.199951,,
Day 1462,10.66,97.489998,,1246,,
Day 1463,10.58,97.309998,,1272.869995,,
Day 1464,10.77,96.029999,,1270.199951,,
Day 1465,10.76,94.589996,,1280.189941,,
Day 1466,10.84,95.059998,,1270.910034,,
Day 1467,10.73,93.150002,,1274.079956,,
Day 1468,10.79,96.849998,,1265.47998,,
Day 1469,11.04,95.610001,,1267.339966,,
Day 1470,10.94,96.18,,1272.430054,,
Day 1471,11.08,95.190002,,1258.599976,,
Day 1472,11.04,93.849998,,1242.280029,,
Day 1473,10.95,94.449997,,1236.199951,,
Day 1474,11.2,94.419998,,1234.48999,,
Day 1475,11.19,94.769997,,1236.859985,,
Day 1476,11.18,93.129997,,1259.810059,,
Day 1477,11.22,92.489998,,1249.130005,,
Day 1478,11.49,92.709999,,1240.290039,,
Day 1479,11.6,93.709999,,1260.910034,,
Day 1480,11.67,94.419998,,1268.880005,,
Day 1481,11.67,95.25,,1268.400024,,
Day 1482,11.54,95.010002,,1263.199951,,
Day 1483,10.62,95.480003,,1278.550049,,
Day 1484,11.42,95.790001,,1276.660034,,
Day 1485,11.45,95.989998,,1270.920044,,
Day 1486,11.55,95.150002,,1277.410034,,
Day 1487,11.59,93.75,,1280.27002,,
Day 1488,11.56,94.699997,,1279.359985,,
Day 1489,11.46,96.279999,,1275.77002,,
Day 1490,11.12,96.150002,,1271.47998,,
Day 1491,11.1,97.440002,,1265.949951,,
Day 1492,11.17,97.489998,,1271.810059,,
Day 1493,11.24,97.080002,,1266.73999,,
Day 1494,11.21,96.629997,,1268.209961,,
Day 1495,11.36,97.110001,,1285.579956,,
Day 1496,11.47,96.589996,,1295.430054,,
Day 1497,11.65,96.059998,,1297.47998,,
Day 1498,11.76,96.040001,,1302.300049,,
Day 1499,11.86,95.330002,,1297.52002,,
Day 1500,11.92,93.440002,,1298.819946,,
Day 1501,11.78,94.239998,,1292.98999,,
Day 1502,11.8,94.68,,1296.060059,,
Day 1503,11.64,94.709999,,1295.089966,,
Day 1504,11.72,96.309998,,1301.780029,,
Day 1505,11.82,97.519997,,1304.280029,,
Day 1506,11.58,96.660004,,1305.369995,,
Day 1507,11.26,96.279999,,1303.819946,,
Day 1508,11.4,96.110001,,1311.01001,,
Day 1509,11.54,96.730003,,1313.25,,
Day 1510,11.59,97.800003,,1300.26001,,
Day 1511,11.59,98.580002,,1294.02002,,
Day 1512,11.56,99.129997,,1298.920044,,
Day 1513,11.59,98.800003,,1299.540039,,
Day 1514,11.48,99.330002,,1313,,
Day 1515,11.1,98.769997,,1318.069946,,
Day 1516,11.26,99.099998,,1316.280029,,
Day 1517,11.36,99.93,,1319.660034,,
Day 1518,11.53,100.690002,,1321.180054,,
Day 1519,11.45,99.459999,,1317.640015,,
Day 1520,11.51,99.480003,,1325.180054,,
Day 1521,11.74,99.720001,,1318.030029,,
Day 1522,11.75,99.75,,1314.780029,,
Day 1523,11.88,99.900002,,1326.369995,,
Day 1524,11.96,100.599998,,1336.349976,,
Day 1525,11.72,100.160004,,1336.589966,,
Day 1526,11.85,101.190002,,1338.880005,,
Day 1527,11.81,101.860001,,1335.849976,,
Day 1528,12.19,101.550003,,1331.319946,,
Day 1529,12.25,101.050003,,1334.109985,,
Day 1530,12.33,99.93,,1350.199951,,
Day 1531,12.31,99.959999,,1353.219971,,
Day 1532,12.43,99.5,,1349.589966,,
Day 1533,12.46,98.089996,,1350.660034,,
Day 1534,12.45,98.050003,,1353.420044,,
Day 1535,12.36,97.160004,,1349.949951,,
Day 1536,12.46,97.650002,,1362.829956,,
Day 1537,12.61,97.870003,,1365.619995,,
Day 1538,12.62,98.199997,,1369.060059,,
Day 1539,12.86,98.93,,1364.050049,,
Day 1540,12.81,98.870003,,1365.800049,,
Day 1541,12.92,98.730003,,1366.959961,,
Day 1542,12.81,98.669998,,1368.599976,,
Day 1543,12.96,99.419998,,1377.02002,,
Day 1544,13.2,99.07,,1377.380005,,
Day 1545,13.25,98.330002,,1382.219971,,
Day 1546,13.28,97.779999,,1389.079956,,
Day 1547,13.46,97.669998,,1377.339966,,
Day 1548,13.29,96.129997,,1377.930054,,
Day 1549,13.42,96.279999,,1377.939941,,
Day 1550,13.14,96.900002,,1367.810059,,
Day 1551,13.18,96.970001,,1367.339966,,
Day 1552,12.99,98.059998,,1364.300049,,
Day 1553,13.09,97.870003,,1379.780029,,
Day 1554,12.94,98.440002,,1382.839966,,
Day 1555,12.75,99.580002,,1385.719971,,
Day 1556,13.1,99.540001,,1378.329956,,
Day 1557,13.21,99.669998,,1380.900024,,
Day 1558,13.18,99.839996,,1384.420044,,
Day 1559,13.15,99.709999,,1393.219971,,
Day 1560,13.32,99.860001,,1396.569946,,
Day 1561,13.09,100.690002,,1399.76001,,
Day 1562,13.14,101.059998,,1401.199951,,
Day 1563,12.96,100.5,,1400.5,,
Day 1564,12.84,101.25,,1402.810059,,
Day 1565,13.33,101.669998,,1406.089966,,
Day 1566,12.9,101.599998,,1400.949951,,
Day 1567,12.86,101.040001,,1381.959961,,
Day 1568,12.8,102.480003,,1386.719971,,
Day 1569,12.88,102.120003,,1399.47998,,
Day 1570,12.96,102.029999,,1400.630005,,
Day 1571,13.09,101.589996,,1396.709961,,
Day 1572,13.12,100.900002,,1409.119995,,
Day 1573,13.11,102.400002,,1414.76001,,
Day 1574,13.3,102.650002,,1412.900024,,
Day 1575,13.43,103.260002,,1407.290039,,
Day 1576,13.4,103.18,,1409.839966,,
Day 1577,13.55,102.870003,,1413.040039,,
Day 1578,13.41,103.339996,,1411.560059,,
Day 1579,13.62,102.309998,,1413.209961,,
Day 1580,13.7,102,,1425.48999,,
Day 1581,13.67,101.120003,,1427.089966,,
Day 1582,13.78,101.239998,,1422.47998,,
Day 1583,13.72,101.699997,,1425.550049,,
Day 1584,13.8,101.279999,,1423.530029,,
Day 1585,13.71,101.230003,,1418.300049,,
Day 1586,13.77,101.57,,1410.76001,,
Day 1587,13.75,102.199997,,1416.900024,,
Day 1588,13.52,102.5,,1426.839966,,
Day 1589,13.47,102.010002,,1424.72998,,
Day 1590,13.76,101.800003,,1418.300049,,
Day 1591,13.91,101.760002,,1416.599976,,
Day 1592,13.85,101.68,,1418.339966,,
Day 1593,13.99,101.720001,,1409.709961,,
Day 1594,14.01,101.809998,,1412.839966,,
Day 1595,14.15,100.690002,,1412.109985,,
Day 1596,14.08,99.019997,,1414.849976,,
Day 1597,14.31,99.169998,,1423.819946,,
Day 1598,14.44,99.459999,,1430.72998,,
Day 1599,14.42,98.519997,,1431.900024,,
Day 1600,14.37,98.519997,,1430.619995,,
Day 1601,14.39,98.059998,,1426.369995,,
Day 1602,14.32,98.139999,,1430.5,,
Day 1603,14.43,98.419998,,1422.949951,,
Day 1604,14.63,99.940002,,1427.98999,,
Day 1605,14.72,99.93,,1440.130005,,
Day 1606,14.66,100.139999,,1423.900024,,
Day 1607,14.58,100.510002,,1422.180054,,
Day 1608,14.74,99.889999,,1420.619995,,
Day 1609,14.64,99.93,,1428.819946,,
Day 1610,14.87,100.220001,,1438.23999,,
Day 1611,14.83,100.050003,,1445.939941,,
Day 1612,14.69,99.110001,,1448.390015,,
Day 1613,14.42,99.080002,,1446.98999,,
Day 1614,14.35,99.169998,,1448,,
Day 1615,14.69,99.32,,1450.02002,,
Day 1616,14.6,100.620003,,1448.310059,,
Day 1617,14.77,101.300003,,1438.060059,,
Day 1618,14.98,101.790001,,1433.369995,,
Day 1619,15.02,101.489998,,1444.26001,,
Day 1620,15.04,101.910004,,1455.300049,,
Day 1621,15.1,102.849998,,1456.810059,,
Day 1622,14.51,102.309998,,1455.540039,,
Day 1623,14.73,102.199997,,1459.680054,,
Day 1624,14.88,102.089996,,1457.630005,,
Day 1625,14.46,101.559998,,1456.380005,,
Day 1626,14.24,101.580002,,1451.189941,,
Day 1627,14.57,101.629997,,1449.369995,,
Day 1628,14.92,102.089996,,1399.040039,,
Day 1629,14.86,102.639999,,1406.819946,,
Day 1630,15.06,102.089996,,1403.170044,,
Day 1631,15.04,101.660004,,1387.170044,,
Day 1632,15.05,102.269997,,1374.119995,,
Day 1633,14.97,102.800003,,1395.410034,,
Day 1634,15.1,102.910004,,1391.969971,,
Day 1635,15.05,101.989998,,1401.890015,,
Day 1636,14.82,102.089996,,1402.839966,,
Day 1637,14.81,102.43,,1406.599976,,
Day 1638,14.92,103.620003,,1377.949951,,
Day 1639,15.19,104.470001,,1387.170044,,
Day 1640,15.34,104.199997,,1392.280029,,
Day 1641,15.27,103.639999,,1386.949951,,
Day 1642,15.51,102.690002,,1402.060059,,
Day 1643,15.43,102.32,,1410.939941,,
Day 1644,15.44,102.739998,,1435.040039,,
Day 1645,15.39,101.830002,,1434.540039,,
Day 1646,15.42,101.690002,,1436.109985,,
Day 1647,15.11,101.610001,,1437.5,,
Day 1648,15.26,101.82,,1428.609985,,
Day 1649,15.19,101.589996,,1417.22998,,
Day 1650,15.1,101.970001,,1422.530029,,
Day 1651,14.62,103.080002,,1420.859985,,
Day 1652,14.6,103.099998,,1424.550049,,
Day 1653,14.85,103.099998,,1437.77002,,
Day 1654,14.4,103.150002,,1439.369995,,
Day 1655,14.44,103.809998,,1443.76001,,
Day 1656,13.96,104.169998,,1444.609985,,
Day 1657,13.94,104.099998,,1448.390015,,
Day 1658,13.53,104.040001,,1438.869995,,
Day 1659,13.77,104.300003,,1447.800049,,
Day 1660,13.87,105.650002,,1452.849976,,
Day 1661,13.82,105.980003,,1468.329956,,
Day 1662,14.02,105.489998,,1471.47998,,
Day 1663,14.18,106.400002,,1472.5,,
Day 1664,13.92,107.419998,,1470.72998,,
Day 1665,13.9,107.519997,,1484.349976,,
Day 1666,13.86,108.25,,1480.930054,,
Day 1667,13.86,108.089996,,1480.410034,,
Day 1668,13.97,108.300003,,1495.420044,,
Day 1669,14.29,108.830002,,1494.25,,
Day 1670,14.29,108.910004,,1494.069946,,
